x,y,z,q0,q1,q2,q3,U,Fx,Fy,Fz
   -2.416667    ,   -2.416667    ,   -2.416667    ,   1.0000000    ,   0.00000000   ,   0.00000000   ,   0.00000000   ,                 -7.435581920e-05                  ,6.152440725e-05 ,6.152440725e-05 ,6.152440725e-05 
   -2.416667    ,   -2.416667    ,   -2.250000    ,   1.0000000    ,   0.00000000   ,   0.00000000   ,   0.00000000   ,                 -8.520465006e-05                  ,7.377411732e-05 ,7.377411732e-05 ,6.868624716e-05 
   -2.416667    ,   -2.416667    ,   -2.083333    ,   1.0000000    ,   0.00000000   ,   0.00000000   ,   0.00000000   ,                 -9.725211509e-05                  ,8.799870900e-05 ,8.799870900e-05 ,7.586095604e-05 
   -2.416667    ,   -2.416667    ,   -1.916667    ,   1.0000000    ,   0.00000000   ,   0.00000000   ,   0.00000000   ,                 -1.104742964e-04                  ,    0.00010     ,    0.00010     ,8.272043418e-05 
   -2.416667    ,   -2.416667    ,   -1.750000    ,   1.0000000    ,   0.00000000   ,   0.00000000   ,   0.00000000   ,                 -1.247848721e-04                  ,    0.00012     ,    0.00012     ,8.884400871e-05 
   -2.416667    ,   -2.416667    ,   -1.583333    ,   1.0000000    ,   0.00000000   ,   0.00000000   ,   0.00000000   ,                 -1.400200611e-04                  ,    0.00014     ,    0.00014     ,9.372508343e-05 
   -2.416667    ,   -2.416667    ,   -1.416667    ,   1.0000000    ,   0.00000000   ,   0.00000000   ,   0.00000000   ,                 -1.559258791e-04                  ,    0.00017     ,    0.00017     ,9.679290745e-05 
   -2.416667    ,   -2.416667    ,   -1.250000    ,   1.0000000    ,   0.00000000   ,   0.00000000   ,   0.00000000   ,                 -1.721505274e-04                  ,    0.00019     ,    0.00019     ,9.745279707e-05 
   -2.416667    ,   -2.416667    ,   -1.083333    ,   1.0000000    ,   0.00000000   ,   0.00000000   ,   0.00000000   ,                 -1.882451009e-04                  ,    0.00021     ,    0.00021     ,9.514555134e-05 
   -2.416667    ,   -2.416667    ,   -0.916667    ,   1.0000000    ,   0.00000000   ,   0.00000000   ,   0.00000000   ,                 -2.036755888e-04                  ,    0.00024     ,    0.00024     ,8.942254283e-05 
   -2.416667    ,   -2.416667    ,   -0.750000    ,   1.0000000    ,   0.00000000   ,   0.00000000   ,   0.00000000   ,                 -2.178481176e-04                  ,    0.00026     ,    0.00026     ,8.002757500e-05 
   -2.416667    ,   -2.416667    ,   -0.583333    ,   1.0000000    ,   0.00000000   ,   0.00000000   ,   0.00000000   ,                 -2.301474507e-04                  ,    0.00028     ,    0.00028     ,6.697140309e-05 
   -2.416667    ,   -2.416667    ,   -0.416667    ,   1.0000000    ,   0.00000000   ,   0.00000000   ,   0.00000000   ,                 -2.399861109e-04                  ,    0.00029     ,    0.00029     ,5.058178303e-05 
   -2.416667    ,   -2.416667    ,   -0.250000    ,   1.0000000    ,   0.00000000   ,   0.00000000   ,   0.00000000   ,                 -2.468586633e-04                  ,    0.00030     ,    0.00030     ,3.151302390e-05 
   -2.416667    ,   -2.416667    ,   -0.083333    ,   1.0000000    ,   0.00000000   ,   0.00000000   ,   0.00000000   ,                 -2.503934723e-04                  ,    0.00031     ,    0.00031     ,1.070530625e-05 
   -2.416667    ,   -2.416667    ,   0.0833333    ,   1.0000000    ,   0.00000000   ,   0.00000000   ,   0.00000000   ,                 -2.503934723e-04                  ,    0.00031     ,    0.00031     ,-1.070530625e-05
   -2.416667    ,   -2.416667    ,   0.2500000    ,   1.0000000    ,   0.00000000   ,   0.00000000   ,   0.00000000   ,                 -2.468586633e-04                  ,    0.00030     ,    0.00030     ,-3.151302390e-05
   -2.416667    ,   -2.416667    ,   0.4166667    ,   1.0000000    ,   0.00000000   ,   0.00000000   ,   0.00000000   ,                 -2.399861109e-04                  ,    0.00029     ,    0.00029     ,-5.058178303e-05
   -2.416667    ,   -2.416667    ,   0.5833333    ,   1.0000000    ,   0.00000000   ,   0.00000000   ,   0.00000000   ,                 -2.301474507e-04                  ,    0.00028     ,    0.00028     ,-6.697140309e-05
   -2.416667    ,   -2.416667    ,   0.7500000    ,   1.0000000    ,   0.00000000   ,   0.00000000   ,   0.00000000   ,                 -2.178481176e-04                  ,    0.00026     ,    0.00026     ,-8.002757500e-05
   -2.416667    ,   -2.416667    ,   0.9166667    ,   1.0000000    ,   0.00000000   ,   0.00000000   ,   0.00000000   ,                 -2.036755888e-04                  ,    0.00024     ,    0.00024     ,-8.942254283e-05
   -2.416667    ,   -2.416667    ,   1.0833333    ,   1.0000000    ,   0.00000000   ,   0.00000000   ,   0.00000000   ,                 -1.882451009e-04                  ,    0.00021     ,    0.00021     ,-9.514555134e-05
   -2.416667    ,   -2.416667    ,   1.2500000    ,   1.0000000    ,   0.00000000   ,   0.00000000   ,   0.00000000   ,                 -1.721505274e-04                  ,    0.00019     ,    0.00019     ,-9.745279707e-05
   -2.416667    ,   -2.416667    ,   1.4166667    ,   1.0000000    ,   0.00000000   ,   0.00000000   ,   0.00000000   ,                 -1.559258791e-04                  ,    0.00017     ,    0.00017     ,-9.679290745e-05
   -2.416667    ,   -2.416667    ,   1.5833333    ,   1.0000000    ,   0.00000000   ,   0.00000000   ,   0.00000000   ,                 -1.400200611e-04                  ,    0.00014     ,    0.00014     ,-9.372508343e-05
   -2.416667    ,   -2.416667    ,   1.7500000    ,   1.0000000    ,   0.00000000   ,   0.00000000   ,   0.00000000   ,                 -1.247848721e-04                  ,    0.00012     ,    0.00012     ,-8.884400871e-05
   -2.416667    ,   -2.416667    ,   1.9166667    ,   1.0000000    ,   0.00000000   ,   0.00000000   ,   0.00000000   ,                 -1.104742964e-04                  ,    0.00010     ,    0.00010     ,-8.272043418e-05
   -2.416667    ,   -2.416667    ,   2.0833333    ,   1.0000000    ,   0.00000000   ,   0.00000000   ,   0.00000000   ,                 -9.725211509e-05                  ,8.799870900e-05 ,8.799870900e-05 ,-7.586095604e-05
   -2.416667    ,   -2.416667    ,   2.2500000    ,   1.0000000    ,   0.00000000   ,   0.00000000   ,   0.00000000   ,                 -8.520465006e-05                  ,7.377411732e-05 ,7.377411732e-05 ,-6.868624716e-05
   -2.416667    ,   -2.416667    ,   2.4166667    ,   1.0000000    ,   0.00000000   ,   0.00000000   ,   0.00000000   ,                 -7.435581920e-05                  ,6.152440725e-05 ,6.152440725e-05 ,-6.152440725e-05
   -2.416667    ,   -2.250000    ,   -2.416667    ,   1.0000000    ,   0.00000000   ,   0.00000000   ,   0.00000000   ,                 -8.520465006e-05                  ,7.377411732e-05 ,6.868624716e-05 ,7.377411732e-05 
   -2.416667    ,   -2.250000    ,   -2.250000    ,   1.0000000    ,   0.00000000   ,   0.00000000   ,   0.00000000   ,                 -9.827064769e-05                  ,8.922952477e-05 ,8.307576444e-05 ,8.307576444e-05 
   -2.416667    ,   -2.250000    ,   -2.083333    ,   1.0000000    ,   0.00000000   ,   0.00000000   ,   0.00000000   ,                 -1.129071005e-04                  ,    0.00011     ,9.996784191e-05 ,9.256281658e-05 
   -2.416667    ,   -2.250000    ,   -1.916667    ,   1.0000000    ,   0.00000000   ,   0.00000000   ,   0.00000000   ,                 -1.291129789e-04                  ,    0.00013     ,    0.00012     ,    0.00010     
   -2.416667    ,   -2.250000    ,   -1.750000    ,   1.0000000    ,   0.00000000   ,   0.00000000   ,   0.00000000   ,                 -1.468086931e-04                  ,    0.00015     ,    0.00014     ,    0.00011     
   -2.416667    ,   -2.250000    ,   -1.583333    ,   1.0000000    ,   0.00000000   ,   0.00000000   ,   0.00000000   ,                 -1.658137359e-04                  ,    0.00018     ,    0.00017     ,    0.00012     
   -2.416667    ,   -2.250000    ,   -1.416667    ,   1.0000000    ,   0.00000000   ,   0.00000000   ,   0.00000000   ,                 -1.858263939e-04                  ,    0.00021     ,    0.00019     ,    0.00012     
   -2.416667    ,   -2.250000    ,   -1.250000    ,   1.0000000    ,   0.00000000   ,   0.00000000   ,   0.00000000   ,                 -2.064095699e-04                  ,    0.00024     ,    0.00022     ,    0.00012     
   -2.416667    ,   -2.250000    ,   -1.083333    ,   1.0000000    ,   0.00000000   ,   0.00000000   ,   0.00000000   ,                 -2.269875634e-04                  ,    0.00027     ,    0.00025     ,    0.00012     
   -2.416667    ,   -2.250000    ,   -0.916667    ,   1.0000000    ,   0.00000000   ,   0.00000000   ,   0.00000000   ,                 -2.468586633e-04                  ,    0.00030     ,    0.00028     ,    0.00012     
   -2.416667    ,   -2.250000    ,   -0.750000    ,   1.0000000    ,   0.00000000   ,   0.00000000   ,   0.00000000   ,                 -2.652271596e-04                  ,    0.00034     ,    0.00031     ,    0.00010     
   -2.416667    ,   -2.250000    ,   -0.583333    ,   1.0000000    ,   0.00000000   ,   0.00000000   ,   0.00000000   ,                 -2.812556330e-04                  ,    0.00036     ,    0.00034     ,8.749414866e-05 
   -2.416667    ,   -2.250000    ,   -0.416667    ,   1.0000000    ,   0.00000000   ,   0.00000000   ,   0.00000000   ,                 -2.941343192e-04                  ,    0.00038     ,    0.00036     ,6.633879416e-05 
   -2.416667    ,   -2.250000    ,   -0.250000    ,   1.0000000    ,   0.00000000   ,   0.00000000   ,   0.00000000   ,                 -3.031597577e-04                  ,    0.00040     ,    0.00037     ,4.143939400e-05 
   -2.416667    ,   -2.250000    ,   -0.083333    ,   1.0000000    ,   0.00000000   ,   0.00000000   ,   0.00000000   ,                 -3.078111336e-04                  ,    0.00041     ,    0.00038     ,1.409632129e-05 
   -2.416667    ,   -2.250000    ,   0.0833333    ,   1.0000000    ,   0.00000000   ,   0.00000000   ,   0.00000000   ,                 -3.078111336e-04                  ,    0.00041     ,    0.00038     ,-1.409632129e-05
   -2.416667    ,   -2.250000    ,   0.2500000    ,   1.0000000    ,   0.00000000   ,   0.00000000   ,   0.00000000   ,                 -3.031597577e-04                  ,    0.00040     ,    0.00037     ,-4.143939400e-05
   -2.416667    ,   -2.250000    ,   0.4166667    ,   1.0000000    ,   0.00000000   ,   0.00000000   ,   0.00000000   ,                 -2.941343192e-04                  ,    0.00038     ,    0.00036     ,-6.633879416e-05
   -2.416667    ,   -2.250000    ,   0.5833333    ,   1.0000000    ,   0.00000000   ,   0.00000000   ,   0.00000000   ,                 -2.812556330e-04                  ,    0.00036     ,    0.00034     ,-8.749414866e-05
   -2.416667    ,   -2.250000    ,   0.7500000    ,   1.0000000    ,   0.00000000   ,   0.00000000   ,   0.00000000   ,                 -2.652271596e-04                  ,    0.00034     ,    0.00031     ,-1.040297325e-04
   -2.416667    ,   -2.250000    ,   0.9166667    ,   1.0000000    ,   0.00000000   ,   0.00000000   ,   0.00000000   ,                 -2.468586633e-04                  ,    0.00030     ,    0.00028     ,-1.155477543e-04
   -2.416667    ,   -2.250000    ,   1.0833333    ,   1.0000000    ,   0.00000000   ,   0.00000000   ,   0.00000000   ,                 -2.269875634e-04                  ,    0.00027     ,    0.00025     ,-1.221044610e-04
   -2.416667    ,   -2.250000    ,   1.2500000    ,   1.0000000    ,   0.00000000   ,   0.00000000   ,   0.00000000   ,                 -2.064095699e-04                  ,    0.00024     ,    0.00022     ,-1.241265645e-04
   -2.416667    ,   -2.250000    ,   1.4166667    ,   1.0000000    ,   0.00000000   ,   0.00000000   ,   0.00000000   ,                 -1.858263939e-04                  ,    0.00021     ,    0.00019     ,-1.222946431e-04
   -2.416667    ,   -2.250000    ,   1.5833333    ,   1.0000000    ,   0.00000000   ,   0.00000000   ,   0.00000000   ,                 -1.658137359e-04                  ,    0.00018     ,    0.00017     ,-1.174205502e-04
   -2.416667    ,   -2.250000    ,   1.7500000    ,   1.0000000    ,   0.00000000   ,   0.00000000   ,   0.00000000   ,                 -1.468086931e-04                  ,    0.00015     ,    0.00014     ,-1.103397387e-04
   -2.416667    ,   -2.250000    ,   1.9166667    ,   1.0000000    ,   0.00000000   ,   0.00000000   ,   0.00000000   ,                 -1.291129789e-04                  ,    0.00013     ,    0.00012     ,-1.018304116e-04
   -2.416667    ,   -2.250000    ,   2.0833333    ,   1.0000000    ,   0.00000000   ,   0.00000000   ,   0.00000000   ,                 -1.129071005e-04                  ,    0.00011     ,9.996784191e-05 ,-9.256281658e-05
   -2.416667    ,   -2.250000    ,   2.2500000    ,   1.0000000    ,   0.00000000   ,   0.00000000   ,   0.00000000   ,                 -9.827064769e-05                  ,8.922952477e-05 ,8.307576444e-05 ,-8.307576444e-05
   -2.416667    ,   -2.250000    ,   2.4166667    ,   1.0000000    ,   0.00000000   ,   0.00000000   ,   0.00000000   ,                 -8.520465006e-05                  ,7.377411732e-05 ,6.868624716e-05 ,-7.377411732e-05
   -2.416667    ,   -2.083333    ,   -2.416667    ,   1.0000000    ,   0.00000000   ,   0.00000000   ,   0.00000000   ,                 -9.725211509e-05                  ,8.799870900e-05 ,7.586095604e-05 ,8.799870900e-05 
   -2.416667    ,   -2.083333    ,   -2.250000    ,   1.0000000    ,   0.00000000   ,   0.00000000   ,   0.00000000   ,                 -1.129071005e-04                  ,    0.00011     ,9.256281658e-05 ,9.996784191e-05 
   -2.416667    ,   -2.083333    ,   -2.083333    ,   1.0000000    ,   0.00000000   ,   0.00000000   ,   0.00000000   ,                 -1.306000979e-04                  ,    0.00013     ,    0.00011     ,    0.00011     
   -2.416667    ,   -2.083333    ,   -1.916667    ,   1.0000000    ,   0.00000000   ,   0.00000000   ,   0.00000000   ,                 -1.503679973e-04                  ,    0.00016     ,    0.00014     ,    0.00012     
   -2.416667    ,   -2.083333    ,   -1.750000    ,   1.0000000    ,   0.00000000   ,   0.00000000   ,   0.00000000   ,                 -1.721505274e-04                  ,    0.00019     ,    0.00016     ,    0.00014     
   -2.416667    ,   -2.083333    ,   -1.583333    ,   1.0000000    ,   0.00000000   ,   0.00000000   ,   0.00000000   ,                 -1.957578236e-04                  ,    0.00022     ,    0.00019     ,    0.00015     
   -2.416667    ,   -2.083333    ,   -1.416667    ,   1.0000000    ,   0.00000000   ,   0.00000000   ,   0.00000000   ,                 -2.208391838e-04                  ,    0.00026     ,    0.00023     ,    0.00015     
   -2.416667    ,   -2.083333    ,   -1.250000    ,   1.0000000    ,   0.00000000   ,   0.00000000   ,   0.00000000   ,                 -2.468586633e-04                  ,    0.00030     ,    0.00026     ,    0.00016     
   -2.416667    ,   -2.083333    ,   -1.083333    ,   1.0000000    ,   0.00000000   ,   0.00000000   ,   0.00000000   ,                 -2.730847162e-04                  ,    0.00035     ,    0.00030     ,    0.00016     
   -2.416667    ,   -2.083333    ,   -0.916667    ,   1.0000000    ,   0.00000000   ,   0.00000000   ,   0.00000000   ,                 -2.986015936e-04                  ,    0.00039     ,    0.00034     ,    0.00015     
   -2.416667    ,   -2.083333    ,   -0.750000    ,   1.0000000    ,   0.00000000   ,   0.00000000   ,   0.00000000   ,                 -3.223488438e-04                  ,    0.00043     ,    0.00037     ,    0.00013     
   -2.416667    ,   -2.083333    ,   -0.583333    ,   1.0000000    ,   0.00000000   ,   0.00000000   ,   0.00000000   ,                 -3.431914607e-04                  ,    0.00047     ,    0.00041     ,    0.00011     
   -2.416667    ,   -2.083333    ,   -0.416667    ,   1.0000000    ,   0.00000000   ,   0.00000000   ,   0.00000000   ,                 -3.600170964e-04                  ,    0.00050     ,    0.00043     ,8.684727911e-05 
   -2.416667    ,   -2.083333    ,   -0.250000    ,   1.0000000    ,   0.00000000   ,   0.00000000   ,   0.00000000   ,                 -3.718494232e-04                  ,    0.00053     ,    0.00045     ,5.440316568e-05 
   -2.416667    ,   -2.083333    ,   -0.083333    ,   1.0000000    ,   0.00000000   ,   0.00000000   ,   0.00000000   ,                 -3.779602939e-04                  ,    0.00054     ,    0.00046     ,1.853263718e-05 
   -2.416667    ,   -2.083333    ,   0.0833333    ,   1.0000000    ,   0.00000000   ,   0.00000000   ,   0.00000000   ,                 -3.779602939e-04                  ,    0.00054     ,    0.00046     ,-1.853263718e-05
   -2.416667    ,   -2.083333    ,   0.2500000    ,   1.0000000    ,   0.00000000   ,   0.00000000   ,   0.00000000   ,                 -3.718494232e-04                  ,    0.00053     ,    0.00045     ,-5.440316568e-05
   -2.416667    ,   -2.083333    ,   0.4166667    ,   1.0000000    ,   0.00000000   ,   0.00000000   ,   0.00000000   ,                 -3.600170964e-04                  ,    0.00050     ,    0.00043     ,-8.684727911e-05
   -2.416667    ,   -2.083333    ,   0.5833333    ,   1.0000000    ,   0.00000000   ,   0.00000000   ,   0.00000000   ,                 -3.431914607e-04                  ,    0.00047     ,    0.00041     ,-1.140725002e-04
   -2.416667    ,   -2.083333    ,   0.7500000    ,   1.0000000    ,   0.00000000   ,   0.00000000   ,   0.00000000   ,                 -3.223488438e-04                  ,    0.00043     ,    0.00037     ,-1.349149623e-04
   -2.416667    ,   -2.083333    ,   0.9166667    ,   1.0000000    ,   0.00000000   ,   0.00000000   ,   0.00000000   ,                 -2.986015936e-04                  ,    0.00039     ,    0.00034     ,-1.489071553e-04
   -2.416667    ,   -2.083333    ,   1.0833333    ,   1.0000000    ,   0.00000000   ,   0.00000000   ,   0.00000000   ,                 -2.730847162e-04                  ,    0.00035     ,    0.00030     ,-1.562278591e-04
   -2.416667    ,   -2.083333    ,   1.2500000    ,   1.0000000    ,   0.00000000   ,   0.00000000   ,   0.00000000   ,                 -2.468586633e-04                  ,    0.00030     ,    0.00026     ,-1.575651195e-04
   -2.416667    ,   -2.083333    ,   1.4166667    ,   1.0000000    ,   0.00000000   ,   0.00000000   ,   0.00000000   ,                 -2.208391838e-04                  ,    0.00026     ,    0.00023     ,-1.539360455e-04
   -2.416667    ,   -2.083333    ,   1.5833333    ,   1.0000000    ,   0.00000000   ,   0.00000000   ,   0.00000000   ,                 -1.957578236e-04                  ,    0.00022     ,    0.00019     ,-1.465054822e-04
   -2.416667    ,   -2.083333    ,   1.7500000    ,   1.0000000    ,   0.00000000   ,   0.00000000   ,   0.00000000   ,                 -1.721505274e-04                  ,    0.00019     ,    0.00016     ,-1.364339159e-04
   -2.416667    ,   -2.083333    ,   1.9166667    ,   1.0000000    ,   0.00000000   ,   0.00000000   ,   0.00000000   ,                 -1.503679973e-04                  ,    0.00016     ,    0.00014     ,-1.247697872e-04
   -2.416667    ,   -2.083333    ,   2.0833333    ,   1.0000000    ,   0.00000000   ,   0.00000000   ,   0.00000000   ,                 -1.306000979e-04                  ,    0.00013     ,    0.00011     ,-1.123880307e-04
   -2.416667    ,   -2.083333    ,   2.2500000    ,   1.0000000    ,   0.00000000   ,   0.00000000   ,   0.00000000   ,                 -1.129071005e-04                  ,    0.00011     ,9.256281658e-05 ,-9.996784191e-05
   -2.416667    ,   -2.083333    ,   2.4166667    ,   1.0000000    ,   0.00000000   ,   0.00000000   ,   0.00000000   ,                 -9.725211509e-05                  ,8.799870900e-05 ,7.586095604e-05 ,-8.799870900e-05
   -2.416667    ,   -1.916667    ,   -2.416667    ,   1.0000000    ,   0.00000000   ,   0.00000000   ,   0.00000000   ,                 -1.104742964e-04                  ,    0.00010     ,8.272043418e-05 ,    0.00010     
   -2.416667    ,   -1.916667    ,   -2.250000    ,   1.0000000    ,   0.00000000   ,   0.00000000   ,   0.00000000   ,                 -1.291129789e-04                  ,    0.00013     ,    0.00010     ,    0.00012     
   -2.416667    ,   -1.916667    ,   -2.083333    ,   1.0000000    ,   0.00000000   ,   0.00000000   ,   0.00000000   ,                 -1.503679973e-04                  ,    0.00016     ,    0.00012     ,    0.00014     
   -2.416667    ,   -1.916667    ,   -1.916667    ,   1.0000000    ,   0.00000000   ,   0.00000000   ,   0.00000000   ,                 -1.743344309e-04                  ,    0.00019     ,    0.00015     ,    0.00015     
   -2.416667    ,   -1.916667    ,   -1.750000    ,   1.0000000    ,   0.00000000   ,   0.00000000   ,   0.00000000   ,                 -2.009896668e-04                  ,    0.00023     ,    0.00018     ,    0.00017     
   -2.416667    ,   -1.916667    ,   -1.583333    ,   1.0000000    ,   0.00000000   ,   0.00000000   ,   0.00000000   ,                 -2.301474507e-04                  ,    0.00028     ,    0.00022     ,    0.00018     
   -2.416667    ,   -1.916667    ,   -1.416667    ,   1.0000000    ,   0.00000000   ,   0.00000000   ,   0.00000000   ,                 -2.614112100e-04                  ,    0.00033     ,    0.00026     ,    0.00019     
   -2.416667    ,   -1.916667    ,   -1.250000    ,   1.0000000    ,   0.00000000   ,   0.00000000   ,   0.00000000   ,                 -2.941343192e-04                  ,    0.00038     ,    0.00031     ,    0.00020     
   -2.416667    ,   -1.916667    ,   -1.083333    ,   1.0000000    ,   0.00000000   ,   0.00000000   ,   0.00000000   ,                 -3.273977597e-04                  ,    0.00044     ,    0.00035     ,    0.00020     
   -2.416667    ,   -1.916667    ,   -0.916667    ,   1.0000000    ,   0.00000000   ,   0.00000000   ,   0.00000000   ,                 -3.600170964e-04                  ,    0.00050     ,    0.00040     ,    0.00019     
   -2.416667    ,   -1.916667    ,   -0.750000    ,   1.0000000    ,   0.00000000   ,   0.00000000   ,   0.00000000   ,                 -3.905894698e-04                  ,    0.00056     ,    0.00045     ,    0.00017     
   -2.416667    ,   -1.916667    ,   -0.583333    ,   1.0000000    ,   0.00000000   ,   0.00000000   ,   0.00000000   ,                 -4.175862414e-04                  ,    0.00061     ,    0.00049     ,    0.00015     
   -2.416667    ,   -1.916667    ,   -0.416667    ,   1.0000000    ,   0.00000000   ,   0.00000000   ,   0.00000000   ,                 -4.394878656e-04                  ,    0.00066     ,    0.00052     ,    0.00011     
   -2.416667    ,   -1.916667    ,   -0.250000    ,   1.0000000    ,   0.00000000   ,   0.00000000   ,   0.00000000   ,                 -4.549460230e-04                  ,    0.00069     ,    0.00055     ,7.117934664e-05 
   -2.416667    ,   -1.916667    ,   -0.083333    ,   1.0000000    ,   0.00000000   ,   0.00000000   ,   0.00000000   ,                 -4.629473364e-04                  ,    0.00070     ,    0.00056     ,2.428412912e-05 
   -2.416667    ,   -1.916667    ,   0.0833333    ,   1.0000000    ,   0.00000000   ,   0.00000000   ,   0.00000000   ,                 -4.629473364e-04                  ,    0.00070     ,    0.00056     ,-2.428412912e-05
   -2.416667    ,   -1.916667    ,   0.2500000    ,   1.0000000    ,   0.00000000   ,   0.00000000   ,   0.00000000   ,                 -4.549460230e-04                  ,    0.00069     ,    0.00055     ,-7.117934664e-05
   -2.416667    ,   -1.916667    ,   0.4166667    ,   1.0000000    ,   0.00000000   ,   0.00000000   ,   0.00000000   ,                 -4.394878656e-04                  ,    0.00066     ,    0.00052     ,-1.132913362e-04
   -2.416667    ,   -1.916667    ,   0.5833333    ,   1.0000000    ,   0.00000000   ,   0.00000000   ,   0.00000000   ,                 -4.175862414e-04                  ,    0.00061     ,    0.00049     ,-1.481629944e-04
   -2.416667    ,   -1.916667    ,   0.7500000    ,   1.0000000    ,   0.00000000   ,   0.00000000   ,   0.00000000   ,                 -3.905894698e-04                  ,    0.00056     ,    0.00045     ,-1.742621262e-04
   -2.416667    ,   -1.916667    ,   0.9166667    ,   1.0000000    ,   0.00000000   ,   0.00000000   ,   0.00000000   ,                 -3.600170964e-04                  ,    0.00050     ,    0.00040     ,-1.910640140e-04
   -2.416667    ,   -1.916667    ,   1.0833333    ,   1.0000000    ,   0.00000000   ,   0.00000000   ,   0.00000000   ,                 -3.273977597e-04                  ,    0.00044     ,    0.00035     ,-1.989558601e-04
   -2.416667    ,   -1.916667    ,   1.2500000    ,   1.0000000    ,   0.00000000   ,   0.00000000   ,   0.00000000   ,                 -2.941343192e-04                  ,    0.00038     ,    0.00031     ,-1.990163825e-04
   -2.416667    ,   -1.916667    ,   1.4166667    ,   1.0000000    ,   0.00000000   ,   0.00000000   ,   0.00000000   ,                 -2.614112100e-04                  ,    0.00033     ,    0.00026     ,-1.927413741e-04
   -2.416667    ,   -1.916667    ,   1.5833333    ,   1.0000000    ,   0.00000000   ,   0.00000000   ,   0.00000000   ,                 -2.301474507e-04                  ,    0.00028     ,    0.00022     ,-1.817795227e-04
   -2.416667    ,   -1.916667    ,   1.7500000    ,   1.0000000    ,   0.00000000   ,   0.00000000   ,   0.00000000   ,                 -2.009896668e-04                  ,    0.00023     ,    0.00018     ,-1.677214370e-04
   -2.416667    ,   -1.916667    ,   1.9166667    ,   1.0000000    ,   0.00000000   ,   0.00000000   ,   0.00000000   ,                 -1.743344309e-04                  ,    0.00019     ,    0.00015     ,-1.519599172e-04
   -2.416667    ,   -1.916667    ,   2.0833333    ,   1.0000000    ,   0.00000000   ,   0.00000000   ,   0.00000000   ,                 -1.503679973e-04                  ,    0.00016     ,    0.00012     ,-1.356193339e-04
   -2.416667    ,   -1.916667    ,   2.2500000    ,   1.0000000    ,   0.00000000   ,   0.00000000   ,   0.00000000   ,                 -1.291129789e-04                  ,    0.00013     ,    0.00010     ,-1.195400484e-04
   -2.416667    ,   -1.916667    ,   2.4166667    ,   1.0000000    ,   0.00000000   ,   0.00000000   ,   0.00000000   ,                 -1.104742964e-04                  ,    0.00010     ,8.272043418e-05 ,-1.042996779e-04
   -2.416667    ,   -1.750000    ,   -2.416667    ,   1.0000000    ,   0.00000000   ,   0.00000000   ,   0.00000000   ,                 -1.247848721e-04                  ,    0.00012     ,8.884400871e-05 ,    0.00012     
   -2.416667    ,   -1.750000    ,   -2.250000    ,   1.0000000    ,   0.00000000   ,   0.00000000   ,   0.00000000   ,                 -1.468086931e-04                  ,    0.00015     ,    0.00011     ,    0.00014     
   -2.416667    ,   -1.750000    ,   -2.083333    ,   1.0000000    ,   0.00000000   ,   0.00000000   ,   0.00000000   ,                 -1.721505274e-04                  ,    0.00019     ,    0.00014     ,    0.00016     
   -2.416667    ,   -1.750000    ,   -1.916667    ,   1.0000000    ,   0.00000000   ,   0.00000000   ,   0.00000000   ,                 -2.009896668e-04                  ,    0.00023     ,    0.00017     ,    0.00018     
   -2.416667    ,   -1.750000    ,   -1.750000    ,   1.0000000    ,   0.00000000   ,   0.00000000   ,   0.00000000   ,                 -2.333662455e-04                  ,    0.00028     ,    0.00020     ,    0.00020     
   -2.416667    ,   -1.750000    ,   -1.583333    ,   1.0000000    ,   0.00000000   ,   0.00000000   ,   0.00000000   ,                 -2.691177178e-04                  ,    0.00034     ,    0.00025     ,    0.00022     
   -2.416667    ,   -1.750000    ,   -1.416667    ,   1.0000000    ,   0.00000000   ,   0.00000000   ,   0.00000000   ,                 -3.078111336e-04                  ,    0.00041     ,    0.00030     ,    0.00024     
   -2.416667    ,   -1.750000    ,   -1.250000    ,   1.0000000    ,   0.00000000   ,   0.00000000   ,   0.00000000   ,                 -3.486812858e-04                  ,    0.00048     ,    0.00035     ,    0.00025     
   -2.416667    ,   -1.750000    ,   -1.083333    ,   1.0000000    ,   0.00000000   ,   0.00000000   ,   0.00000000   ,                 -3.905894698e-04                  ,    0.00056     ,    0.00041     ,    0.00025     
   -2.416667    ,   -1.750000    ,   -0.916667    ,   1.0000000    ,   0.00000000   ,   0.00000000   ,   0.00000000   ,                 -4.320207755e-04                  ,    0.00064     ,    0.00047     ,    0.00024     
   -2.416667    ,   -1.750000    ,   -0.750000    ,   1.0000000    ,   0.00000000   ,   0.00000000   ,   0.00000000   ,                 -4.711372723e-04                  ,    0.00072     ,    0.00052     ,    0.00022     
   -2.416667    ,   -1.750000    ,   -0.583333    ,   1.0000000    ,   0.00000000   ,   0.00000000   ,   0.00000000   ,                 -5.058980255e-04                  ,    0.00079     ,    0.00057     ,    0.00019     
   -2.416667    ,   -1.750000    ,   -0.416667    ,   1.0000000    ,   0.00000000   ,   0.00000000   ,   0.00000000   ,                 -5.342438009e-04                  ,    0.00085     ,    0.00062     ,    0.00015     
   -2.416667    ,   -1.750000    ,   -0.250000    ,   1.0000000    ,   0.00000000   ,   0.00000000   ,   0.00000000   ,                 -5.543264906e-04                  ,    0.00090     ,    0.00065     ,9.261667733e-05 
